1.000000000000000000e+00,9.470588235294117307e-01,9.352941176470588314e-01,9.294117647058823817e-01,9.529411764705881804e-01,9.941176470588235503e-01,9.529411764705881804e-01,1.000000000000000000e+00,7.764705882352941346e-01,8.588235294117646523e-01
1.000000000000000000e+00,8.058823529411764941e-01,9.470588235294117307e-01,9.058823529411764719e-01,9.470588235294117307e-01,1.000000000000000000e+00,9.823529411764705399e-01,1.000000000000000000e+00,7.764705882352941346e-01,7.941176470588234837e-01
8.941176470588235725e-01,9.588235294117647411e-01,9.647058823529411908e-01,9.411764705882352811e-01,9.411764705882352811e-01,9.941176470588235503e-01,9.882352941176471006e-01,9.705882352941176405e-01,8.176470588235293935e-01,9.294117647058823817e-01
1.000000000000000000e+00,9.647058823529411908e-01,9.588235294117647411e-01,9.176470588235293713e-01,8.647058823529412130e-01,1.000000000000000000e+00,9.294117647058823817e-01,9.941176470588235503e-01,7.764705882352941346e-01,8.764705882352941124e-01
1.000000000000000000e+00,9.588235294117647411e-01,9.411764705882352811e-01,9.058823529411764719e-01,9.117647058823529216e-01,1.000000000000000000e+00,9.882352941176471006e-01,9.529411764705881804e-01,7.882352941176470340e-01,8.823529411764705621e-01
1.000000000000000000e+00,9.588235294117647411e-01,9.882352941176471006e-01,9.823529411764705399e-01,9.823529411764705399e-01,1.000000000000000000e+00,9.941176470588235503e-01,1.000000000000000000e+00,8.117647058823529438e-01,8.647058823529412130e-01
1.000000000000000000e+00,9.705882352941176405e-01,9.529411764705881804e-01,9.058823529411764719e-01,9.588235294117647411e-01,1.000000000000000000e+00,6.352941176470587870e-01,9.823529411764705399e-01,8.176470588235293935e-01,8.529411764705882026e-01
1.000000000000000000e+00,9.705882352941176405e-01,9.529411764705881804e-01,9.294117647058823817e-01,9.823529411764705399e-01,1.000000000000000000e+00,9.647058823529411908e-01,9.705882352941176405e-01,8.470588235294117530e-01,8.941176470588235725e-01
1.000000000000000000e+00,9.294117647058823817e-01,9.647058823529411908e-01,9.470588235294117307e-01,9.588235294117647411e-01,9.705882352941176405e-01,5.176470588235294601e-01,9.882352941176471006e-01,8.235294117647058432e-01,8.823529411764705621e-01
1.000000000000000000e+00,9.529411764705881804e-01,9.470588235294117307e-01,9.529411764705881804e-01,9.529411764705881804e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.529411764705882026e-01,8.941176470588235725e-01
1.000000000000000000e+00,9.588235294117647411e-01,9.470588235294117307e-01,9.000000000000000222e-01,9.647058823529411908e-01,1.000000000000000000e+00,9.882352941176471006e-01,9.294117647058823817e-01,8.823529411764705621e-01,8.764705882352941124e-01
1.000000000000000000e+00,9.470588235294117307e-01,9.764705882352940902e-01,9.529411764705881804e-01,9.705882352941176405e-01,1.000000000000000000e+00,9.941176470588235503e-01,9.941176470588235503e-01,8.117647058823529438e-01,8.470588235294117530e-01
1.000000000000000000e+00,9.882352941176471006e-01,9.588235294117647411e-01,9.352941176470588314e-01,9.588235294117647411e-01,1.000000000000000000e+00,9.647058823529411908e-01,9.823529411764705399e-01,7.823529411764705843e-01,8.058823529411764941e-01
1.000000000000000000e+00,9.588235294117647411e-01,9.352941176470588314e-01,9.529411764705881804e-01,9.529411764705881804e-01,9.823529411764705399e-01,9.705882352941176405e-01,1.000000000000000000e+00,8.176470588235293935e-01,8.058823529411764941e-01
1.000000000000000000e+00,9.294117647058823817e-01,9.352941176470588314e-01,9.294117647058823817e-01,9.588235294117647411e-01,9.882352941176471006e-01,9.823529411764705399e-01,9.941176470588235503e-01,8.294117647058824039e-01,8.058823529411764941e-01
1.000000000000000000e+00,9.411764705882352811e-01,9.882352941176471006e-01,8.764705882352941124e-01,9.588235294117647411e-01,9.823529411764705399e-01,1.000000000000000000e+00,9.470588235294117307e-01,8.294117647058824039e-01,8.411764705882353033e-01
8.882352941176470118e-01,9.294117647058823817e-01,9.529411764705881804e-01,9.470588235294117307e-01,9.705882352941176405e-01,9.764705882352940902e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.294117647058824039e-01,8.764705882352941124e-01
1.000000000000000000e+00,9.411764705882352811e-01,9.529411764705881804e-01,9.647058823529411908e-01,9.882352941176471006e-01,9.882352941176471006e-01,9.882352941176471006e-01,1.000000000000000000e+00,8.588235294117646523e-01,7.588235294117646745e-01
1.000000000000000000e+00,9.529411764705881804e-01,9.647058823529411908e-01,9.000000000000000222e-01,9.647058823529411908e-01,9.823529411764705399e-01,9.352941176470588314e-01,9.058823529411764719e-01,7.882352941176470340e-01,8.352941176470588536e-01
8.529411764705882026e-01,9.764705882352940902e-01,9.176470588235293713e-01,9.117647058823529216e-01,9.235294117647059320e-01,1.000000000000000000e+00,9.529411764705881804e-01,1.000000000000000000e+00,8.470588235294117530e-01,8.705882352941176627e-01
